,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
6327,-117.96,34.0,,2777.0,540.0,,,4.5163,183800.0
6328,-117.92,,10.0,16414.0,2919.0,,,6.1552,362500.0
6329,-117.95,,15.0,16042.0,2602.0,,,5.6716,
6330,,33.99,18.0,,1018.0,,,4.9932,284000.0
6331,-117.95,33.99,15.0,,692.0,,,,269900.0
6332,,,24.0,1219.0,177.0,,,6.7978,325000.0
6333,-117.95,33.99,25.0,,138.0,,,6.8492,
6334,-117.96,33.99,25.0,,210.0,660.0,,5.2852,297600.0
6335,-117.96,33.99,,2799.0,388.0,1348.0,389.0,6.2517,311100.0
6336,-117.97,33.99,,3335.0,570.0,,,5.7268,300300.0
6337,,33.98,,,184.0,599.0,,5.7407,302200.0
6338,,33.96,16.0,19059.0,3079.0,,3061.0,5.5469,
6339,-117.89,,5.0,,711.0,,,2.5125,184500.0
6340,,33.98,20.0,,2283.0,,,3.253,186700.0
6341,-117.9,33.97,23.0,7353.0,1255.0,,,5.4155,213200.0
6342,,34.06,52.0,,318.0,,,1.9762,
6343,-117.75,34.06,52.0,62.0,9.0,44.0,,0.4999,112500.0
6344,-117.74,34.06,4.0,1391.0,506.0,727.0,,1.4722,
6345,-117.75,,,,108.0,,,1.7206,107500.0
6346,-117.75,34.05,37.0,,92.0,,,2.1908,
6347,,34.06,44.0,477.0,135.0,,117.0,2.0156,
6348,-117.75,,52.0,,6.0,,,1.625,
6349,-117.94,34.15,33.0,859.0,144.0,421.0,,4.4821,220100.0
6350,-117.95,,,7116.0,1089.0,,,6.2654,273800.0
6351,-117.94,34.14,,,283.0,,,5.411,
6352,,34.14,13.0,,710.0,,759.0,4.5594,184500.0
6353,,34.14,33.0,,440.0,,,3.038,
6354,-117.96,34.14,27.0,,542.0,1328.0,,2.5275,
6355,-117.96,34.14,33.0,1994.0,405.0,,,3.766,163900.0
6356,,,,907.0,207.0,,194.0,3.9464,179600.0
6357,-117.97,,,3595.0,964.0,,,2.6014,
6358,-117.97,34.14,33.0,,348.0,,,3.1094,136000.0
6359,-117.97,34.13,,,127.0,,138.0,3.4375,151700.0
6360,,34.14,24.0,,388.0,,,3.0417,148000.0
6361,-117.97,,,,473.0,,,3.4777,144500.0
6362,-117.98,34.13,,1447.0,309.0,,,4.0083,142900.0
6363,-117.98,34.13,29.0,,460.0,,,3.6806,130500.0
6364,,34.15,33.0,2474.0,472.0,,,6.4576,500001.0
6365,-117.97,,35.0,5005.0,848.0,,813.0,4.9968,295000.0
6366,-118.0,34.16,42.0,1020.0,156.0,398.0,,6.101,311800.0
6367,-118.01,34.16,47.0,,270.0,,275.0,,318500.0
6368,-117.99,,38.0,,432.0,,,6.5254,
6369,-117.99,34.16,40.0,,696.0,1851.0,674.0,4.2407,262000.0
6370,-118.0,34.16,52.0,,227.0,,206.0,4.8059,270600.0
6371,,34.15,48.0,,673.0,1540.0,,4.275,256800.0
6372,-118.01,34.15,52.0,,472.0,986.0,,3.9125,
6373,,34.15,44.0,,437.0,,,3.875,280800.0
6374,-118.02,34.17,32.0,3868.0,548.0,1558.0,,9.4667,
6375,,34.16,,,239.0,,253.0,6.6888,500001.0
6376,-118.03,34.15,,1694.0,283.0,,,4.1797,
6377,,,44.0,,426.0,,,3.6,307400.0
6378,-118.06,34.17,,2726.0,398.0,1059.0,,7.2419,410400.0
6379,-118.05,34.17,45.0,,455.0,1036.0,,5.0482,388900.0
6380,-118.04,34.17,52.0,,,,,4.0385,265700.0
6381,,34.18,37.0,3134.0,532.0,1220.0,,5.2865,455400.0
6382,,34.16,38.0,1594.0,249.0,,,5.9582,350700.0
6383,-118.05,34.16,36.0,,732.0,,,4.5625,
6384,,34.16,41.0,,713.0,,,3.5694,
6385,,34.16,46.0,,298.0,,,3.6705,286500.0
6386,-118.06,,,,419.0,909.0,,4.8214,362500.0
6387,-118.07,34.16,35.0,,671.0,1401.0,623.0,4.125,330000.0
6388,-118.03,34.16,,,218.0,,225.0,7.1615,
6389,,34.16,,,,,,9.8098,500001.0
6390,-118.05,,32.0,,665.0,,622.0,8.2004,500001.0
6391,-118.06,,37.0,,226.0,,,,500001.0
6392,,34.14,39.0,,295.0,862.0,,8.9728,500001.0
6393,-118.06,34.13,40.0,,918.0,,,3.6341,391500.0
6394,-118.06,34.14,42.0,2461.0,379.0,,360.0,7.0315,437300.0
6395,-118.06,,40.0,,379.0,,,8.4889,500001.0
6396,-118.03,34.14,44.0,1446.0,250.0,,243.0,4.7308,352200.0
6397,-118.04,,,3359.0,643.0,,588.0,4.645,276200.0
6398,-118.04,,,,311.0,,295.0,3.3621,
6399,,34.13,35.0,,31.0,268.0,,,
6400,,34.13,23.0,,729.0,1475.0,,3.735,
6401,,34.13,28.0,,2873.0,5359.0,,,227300.0
6402,,34.14,34.0,,257.0,478.0,,2.6316,252800.0
6403,-118.02,34.13,,,718.0,,,3.9464,273600.0
6404,-118.03,,31.0,4353.0,1117.0,2338.0,,3.0727,
6405,-118.01,,,,217.0,,,4.7159,365900.0
6406,,,33.0,,458.0,,,5.2329,
6407,,34.13,34.0,,319.0,,,7.7307,
6408,-118.03,34.13,33.0,,373.0,,359.0,4.9583,445700.0
6409,-118.02,34.12,37.0,,360.0,989.0,329.0,6.1536,
6410,-118.02,,35.0,2454.0,458.0,,,,414800.0
6411,,,,,246.0,,230.0,5.4555,395100.0
6412,-118.02,,38.0,1778.0,288.0,,,,408500.0
6413,-118.03,34.11,34.0,2837.0,460.0,,,,437400.0
6414,-118.01,34.14,20.0,,831.0,1816.0,,2.8352,161700.0
6415,-118.01,34.14,,,754.0,2202.0,729.0,3.52,
6416,-118.02,34.14,,6854.0,1578.0,,1524.0,3.5878,222800.0
6417,-117.99,34.15,44.0,2492.0,611.0,,596.0,,
6418,-118.0,34.15,43.0,,633.0,,,2.5417,178300.0
6419,-118.01,,32.0,6597.0,1579.0,,1459.0,3.2377,184100.0
6420,-117.98,,27.0,,1289.0,,,3.6336,235200.0
6421,-117.99,34.14,30.0,2346.0,,1988.0,,2.5625,153000.0
6422,-118.0,34.13,,2584.0,520.0,,,3.2841,
6423,-118.0,34.14,31.0,,431.0,,425.0,,178100.0
6424,-118.0,34.14,39.0,1302.0,303.0,,291.0,3.2723,166900.0
6425,-118.0,34.13,35.0,1005.0,224.0,742.0,,3.5481,158100.0
6426,,34.13,37.0,1568.0,371.0,1618.0,,2.9605,129400.0
6427,-117.99,34.12,37.0,,331.0,1504.0,,3.2857,130100.0
6428,-117.99,,35.0,,231.0,1040.0,242.0,2.5395,139200.0
6429,-118.0,,37.0,,,928.0,,3.9219,175000.0
6430,-118.0,34.12,42.0,870.0,170.0,,164.0,4.625,173800.0
6431,-118.01,34.13,38.0,,671.0,1906.0,640.0,4.0729,212300.0
6432,-118.01,34.12,43.0,1185.0,207.0,,,4.5491,214800.0
6433,-118.01,34.12,32.0,,332.0,922.0,340.0,3.94,278400.0
6434,-118.01,,32.0,,536.0,,,2.5114,212200.0
6435,-118.01,34.11,,1858.0,345.0,1054.0,,3.5625,211600.0
6436,-118.01,34.11,36.0,1722.0,320.0,,322.0,4.2132,212200.0
6437,-118.02,,,,361.0,1008.0,,4.733,
6438,,34.1,,,80.0,248.0,,1.9688,
6439,,34.11,39.0,1504.0,280.0,718.0,,4.625,219000.0
6440,-118.03,,38.0,2301.0,416.0,1079.0,,4.4236,
6441,,34.1,,2773.0,634.0,,,2.7857,201700.0
6442,-118.03,34.1,31.0,,539.0,,,3.94,223900.0
6443,,34.1,32.0,2668.0,609.0,,,,233100.0
6444,-118.03,,,2076.0,361.0,,,5.9175,416900.0
6445,-118.04,34.11,44.0,,120.0,,121.0,5.0,447100.0
6446,-118.04,34.11,37.0,1275.0,177.0,598.0,,7.1885,500001.0
6447,,34.11,,3677.0,627.0,,,,426500.0
6448,-118.04,34.13,,,382.0,1072.0,,,
6449,-118.04,34.12,39.0,2522.0,380.0,,,5.2249,445200.0
6450,-118.04,34.12,,2007.0,288.0,,,6.5989,500001.0
6451,-118.04,34.12,30.0,,318.0,,,5.6916,500001.0
6452,-118.05,,20.0,,959.0,,,3.55,476700.0
6453,-118.06,34.12,25.0,,848.0,1848.0,759.0,3.6639,248100.0
6454,,,34.0,2941.0,558.0,1660.0,,4.5667,271500.0
6455,,34.12,,,369.0,1044.0,,,275400.0
6456,-118.05,34.11,48.0,,304.0,,,3.2596,272400.0
6457,,34.11,,2178.0,485.0,,,2.7656,239500.0
6458,-118.06,34.11,39.0,,547.0,1196.0,487.0,3.0854,248700.0
6459,-118.04,34.1,39.0,2302.0,412.0,,,,273800.0
6460,,34.1,36.0,,318.0,,,4.7931,272600.0
6461,,34.1,,,636.0,,,,257100.0
6462,-118.06,,42.0,,313.0,697.0,,4.3523,283600.0
6463,,34.1,43.0,,355.0,786.0,,3.5761,256700.0
6464,-118.06,34.1,38.0,,442.0,,,3.6995,260100.0
6465,-118.04,34.1,38.0,2317.0,451.0,,426.0,,235300.0
6466,,34.09,34.0,2597.0,461.0,,,4.6211,248900.0
6467,-118.05,34.1,30.0,,427.0,,,4.2321,252200.0
6468,,34.1,42.0,,404.0,,,4.0179,274300.0
6469,-118.06,,38.0,2036.0,388.0,,,4.0625,262500.0
6470,-118.06,,38.0,1960.0,330.0,,308.0,4.8594,
6471,,34.09,36.0,1239.0,238.0,717.0,237.0,3.244,
6472,-118.06,34.09,40.0,,389.0,,,,251600.0
6473,-118.07,34.09,,1745.0,370.0,,,2.5474,198100.0
6474,-118.07,34.09,35.0,,267.0,,,4.0987,202400.0
6475,-118.08,,33.0,,578.0,,,2.9196,208800.0
6476,-118.08,34.09,34.0,1823.0,457.0,,401.0,3.7222,
6477,,,32.0,,718.0,,,3.7066,206800.0
6478,-118.04,34.09,34.0,,388.0,,,3.8304,183000.0
6479,-118.04,34.08,35.0,,,975.0,,4.037,173300.0
6480,-118.04,34.09,32.0,,334.0,817.0,,2.8333,
6481,,34.09,,,135.0,,,3.5268,146400.0
6482,-118.02,,32.0,,399.0,1199.0,402.0,3.4286,191800.0
6483,-118.02,34.08,,,667.0,2449.0,,3.6944,175200.0
6484,,34.09,24.0,,514.0,,,,
6485,-118.03,34.09,29.0,,338.0,,,2.8029,180900.0
6486,,,,,484.0,,,2.4464,169600.0
6487,-118.0,,34.0,,460.0,,,3.4005,176300.0
6488,-118.01,,,,747.0,,,3.6094,179200.0
6489,-118.01,34.1,27.0,,542.0,,557.0,3.8085,181400.0
6490,-118.01,34.1,35.0,,412.0,,,3.4609,
6491,-118.0,34.08,,2003.0,401.0,1520.0,364.0,3.994,195300.0
6492,-118.01,34.08,30.0,2281.0,522.0,,,3.6531,166300.0
6493,-118.02,34.08,,2769.0,631.0,,,,175900.0
6494,-118.01,34.08,35.0,1852.0,358.0,1414.0,,4.275,173600.0
6495,-118.01,34.09,32.0,1613.0,361.0,1283.0,,3.1944,181700.0
6496,,34.08,23.0,,318.0,,289.0,4.6467,185100.0
6497,-118.02,34.08,,,632.0,,,2.3333,164200.0
6498,-118.03,34.08,37.0,,179.0,,,3.25,159200.0
6499,,34.08,42.0,1597.0,373.0,,,2.9688,
6500,-118.04,34.07,52.0,,59.0,,75.0,2.3611,131300.0
6501,-118.05,34.08,34.0,,154.0,752.0,,2.0433,138800.0
6502,,34.08,,,1422.0,,,2.7254,143500.0
6503,,34.08,30.0,1572.0,427.0,,,,
6504,-118.06,34.08,37.0,,205.0,850.0,198.0,2.5119,180500.0
6505,-118.06,34.08,,,260.0,,,3.4202,189100.0
6506,-118.06,34.08,,,402.0,1239.0,,3.2569,201500.0
6507,-118.07,34.08,38.0,,553.0,,,3.2312,211900.0
6508,,34.07,19.0,,393.0,,,3.125,
6509,-118.07,,,,252.0,,,2.806,
6510,,34.07,32.0,4492.0,1075.0,4119.0,,3.2373,183100.0
6511,-118.06,34.07,30.0,2308.0,674.0,,,2.3929,
6512,-118.03,34.07,,,269.0,905.0,,3.1042,152000.0
6513,-118.03,34.06,36.0,,305.0,1307.0,,2.1453,
6514,,34.07,39.0,1382.0,315.0,,,3.8125,174000.0
6515,-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,,
6516,,34.07,,,1572.0,,1456.0,2.9334,
6517,-118.01,34.06,26.0,557.0,153.0,455.0,,2.7721,
6518,-118.01,,,,1485.0,,,2.2559,166800.0
6519,-118.02,34.07,21.0,3245.0,959.0,3528.0,,2.3236,156300.0
6520,-118.03,,,,389.0,,,,170600.0
6521,,34.06,24.0,,834.0,,,2.1094,135200.0
6522,-118.03,34.06,27.0,,783.0,,,2.4875,157800.0
6523,,34.06,31.0,,295.0,1300.0,287.0,,153400.0
6524,-118.04,34.06,30.0,,551.0,,,3.1875,
6525,-118.04,34.06,39.0,1258.0,245.0,,,3.2132,
6526,,34.06,32.0,,654.0,,,,174500.0
6527,,34.06,45.0,531.0,164.0,,,2.1406,162500.0
6528,-118.05,34.06,25.0,,291.0,1570.0,,3.023,
6529,-118.06,34.06,,2127.0,625.0,,,,
6530,,34.06,28.0,,605.0,,,1.9189,165900.0
6531,,34.07,31.0,1370.0,284.0,,277.0,3.5156,199300.0
6532,,34.07,32.0,,,3775.0,,3.29,
6533,-118.07,34.06,34.0,,,2758.0,,2.5985,
6534,-118.04,34.05,32.0,,273.0,,,2.6579,156800.0
6535,-118.05,34.05,,,202.0,,,3.7279,
6536,,34.04,28.0,1516.0,363.0,,344.0,2.6288,
6537,,34.06,,2469.0,731.0,3818.0,712.0,2.5445,
6538,-118.04,,34.0,,230.0,,229.0,3.0536,137500.0
6539,,34.04,35.0,,363.0,1527.0,344.0,3.0,160600.0
6540,,,,1619.0,323.0,1492.0,342.0,3.5,165100.0
6541,-118.05,,33.0,,,,,4.2917,161200.0
6542,-118.06,34.03,,,7.0,21.0,9.0,2.375,
6543,-118.02,,26.0,,970.0,,817.0,2.2577,
6544,,34.05,34.0,1610.0,513.0,,,2.5562,156300.0
6545,-118.03,34.05,,,317.0,1557.0,,2.7955,157500.0
6546,-118.03,,36.0,1345.0,331.0,,309.0,,142300.0
6547,-118.01,34.05,31.0,,355.0,,368.0,2.1602,161700.0
6548,,34.05,28.0,,255.0,,,2.3611,
6549,,34.05,,,627.0,,568.0,3.0625,165800.0
6550,-118.02,34.04,,,1449.0,,,2.8821,158100.0
6551,,34.18,34.0,,409.0,,,10.2289,500001.0
6552,-118.07,34.17,34.0,4062.0,597.0,1525.0,,7.8588,
6553,,34.17,36.0,,394.0,1215.0,,5.5418,326100.0
6554,,34.17,,,373.0,,374.0,5.7051,326000.0
6555,,34.18,39.0,,336.0,880.0,,7.7108,450000.0
6556,-118.11,34.19,50.0,,186.0,620.0,,9.532,483300.0
6557,-118.12,,52.0,2405.0,299.0,970.0,,8.7835,444100.0
6558,-118.11,,36.0,,725.0,,,6.827,
6559,,34.2,46.0,2676.0,427.0,,,6.4288,295500.0
6560,-118.13,34.19,,2539.0,425.0,930.0,364.0,4.7269,303900.0
6561,-118.13,,36.0,1449.0,235.0,,,,274100.0
6562,,,,,206.0,,231.0,5.6629,
6563,-118.13,34.2,46.0,,236.0,,,4.9312,
6564,,,43.0,1621.0,365.0,1015.0,,2.92,
6565,-118.14,34.19,,3595.0,619.0,,607.0,4.73,201000.0
6566,-118.14,34.2,39.0,2569.0,426.0,,,5.0953,207400.0
6567,-118.15,34.2,,1997.0,361.0,1037.0,363.0,3.7932,
6568,-118.15,34.2,52.0,,306.0,,,4.1518,
6569,-118.15,,,1505.0,261.0,857.0,,4.5,184200.0
6570,-118.15,34.21,,,515.0,,,5.4727,238900.0
6571,-118.15,34.19,,,360.0,1126.0,382.0,3.2216,
6572,,34.19,47.0,1717.0,314.0,,,3.6094,160700.0
6573,-118.16,34.19,40.0,,358.0,,,4.25,
6574,-118.16,34.2,,,343.0,988.0,,3.8203,176000.0
6575,,34.22,,1983.0,298.0,853.0,,5.9845,241700.0
6576,,,,10626.0,1504.0,,1482.0,9.8413,
6577,-118.21,34.22,,,322.0,,,,500001.0
6578,,,,,250.0,,,8.72,415900.0
6579,-118.19,34.2,41.0,2031.0,294.0,859.0,,7.419,483700.0
6580,-118.19,34.21,41.0,,228.0,680.0,,6.553,500001.0
6581,,34.21,40.0,1477.0,228.0,,,7.8375,500001.0
6582,,34.21,42.0,,237.0,,,,443900.0
6583,-118.21,34.21,41.0,1676.0,263.0,,255.0,4.7734,
6584,-118.22,34.23,34.0,3296.0,483.0,1268.0,,8.4802,
6585,,34.22,,,386.0,,,9.2463,500001.0
6586,-118.22,,39.0,2686.0,417.0,,,,500001.0
6587,-118.23,34.22,37.0,,237.0,,,5.9771,431800.0
6588,-118.21,,35.0,,552.0,,534.0,6.3794,500001.0
6589,-118.2,34.2,,,438.0,,,6.987,500001.0
6590,,,,,,528.0,,15.0001,500001.0
6591,,34.19,,,260.0,,,15.0001,
6592,,34.19,38.0,,266.0,798.0,,15.0001,
6593,-118.18,,43.0,,591.0,,,9.0702,
6594,-118.18,34.16,34.0,5012.0,746.0,,,9.4987,500001.0
6595,-118.15,34.18,,,488.0,,,2.2328,142100.0
6596,-118.15,34.17,,,558.0,,492.0,2.0278,
6597,,,44.0,,389.0,,,1.8932,136100.0
6598,-118.16,34.18,48.0,568.0,145.0,,135.0,2.4135,135700.0
6599,-118.16,34.17,,,228.0,703.0,,3.1741,163800.0
6600,-118.17,34.18,44.0,1401.0,246.0,,271.0,2.8472,218800.0
6601,-118.15,,42.0,1521.0,320.0,,311.0,3.3125,154900.0
6602,,34.19,,,462.0,1641.0,,2.2326,
6603,-118.16,34.19,44.0,,449.0,,,3.5887,153500.0
6604,-118.17,34.18,38.0,1280.0,231.0,,,4.375,166700.0
6605,-118.17,,,1790.0,316.0,,,4.0985,173100.0
6606,-118.13,34.19,42.0,2203.0,412.0,,377.0,4.0714,
6607,-118.14,,47.0,,,,579.0,3.5164,226500.0
6608,-118.14,34.19,49.0,,277.0,,,,237000.0
6609,-118.15,34.19,38.0,1750.0,411.0,,,2.3967,163100.0
6610,-118.1,34.18,,,352.0,,,5.894,300900.0
6611,,,52.0,3571.0,510.0,1434.0,,5.9009,376000.0
6612,-118.12,34.18,,2357.0,342.0,891.0,,6.3467,
6613,-118.13,,,,519.0,,,6.4223,310900.0
6614,,34.17,,1774.0,315.0,753.0,,4.7241,
6615,-118.1,34.17,48.0,,229.0,,202.0,3.2813,
6616,-118.11,34.17,50.0,,598.0,1484.0,,4.99,261600.0
6617,-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,234600.0
6618,-118.12,34.18,47.0,,513.0,,481.0,,
6619,,34.18,,,211.0,,,5.8309,309100.0
6620,,,,,676.0,1551.0,,,225000.0
6621,,34.17,,,330.0,,,3.7159,315400.0
6622,-118.13,34.17,,,368.0,,,3.6094,261500.0
6623,-118.14,,52.0,,317.0,,329.0,3.9688,175000.0
6624,,,,,486.0,,,4.0524,
6625,,34.17,42.0,2757.0,713.0,,,2.7148,
6626,-118.14,34.18,,1493.0,326.0,,,3.3068,154400.0
6627,,34.17,40.0,1054.0,251.0,,276.0,2.3,146700.0
6628,,34.18,,,664.0,,,,148800.0
6629,-118.15,34.16,,1711.0,383.0,1474.0,,1.2891,181300.0
6630,,34.16,38.0,2471.0,529.0,,,,146600.0
6631,-118.16,,44.0,,278.0,,,1.7321,178400.0
6632,,,46.0,1508.0,261.0,,,3.5909,
6633,-118.16,,,1276.0,226.0,545.0,,4.1518,230700.0
6634,,34.16,,,239.0,696.0,249.0,6.07,261800.0
6635,-118.16,34.15,19.0,1721.0,290.0,,,6.6031,500001.0
6636,-118.16,34.15,,821.0,163.0,,,7.3715,263000.0
6637,-118.14,34.16,,,840.0,2546.0,773.0,,153500.0
6638,-118.14,34.15,52.0,,160.0,,,1.5156,187500.0
6639,-118.15,34.15,52.0,,123.0,,,1.1667,500001.0
6640,-118.15,34.16,,1925.0,597.0,2258.0,,1.6921,162500.0
6641,-118.15,34.15,,,199.0,,,2.3654,137500.0
6642,-118.14,34.17,,2384.0,604.0,2073.0,540.0,2.3062,
6643,-118.14,34.16,,2598.0,757.0,,,2.1377,142300.0
6644,,34.16,20.0,,632.0,,,1.6887,
6645,-118.15,34.17,36.0,930.0,280.0,,,1.0846,
6646,,34.17,49.0,,435.0,1329.0,,3.2898,200000.0
6647,-118.14,,36.0,2973.0,807.0,,784.0,2.6217,
6648,-118.14,,,2687.0,600.0,1716.0,,2.7201,
6649,-118.13,34.16,36.0,,658.0,1337.0,590.0,2.2095,
6650,,,24.0,,341.0,,321.0,2.8125,141700.0
6651,-118.14,,41.0,,407.0,,,1.9923,
6652,,,17.0,,674.0,,,0.8438,175000.0
6653,-118.14,,,1843.0,565.0,1449.0,,2.2174,
6654,-118.12,,30.0,,416.0,940.0,,2.8631,188600.0
6655,-118.13,34.16,,,716.0,,,2.4817,169500.0
6656,,34.15,18.0,,477.0,1095.0,390.0,2.6038,
6657,-118.12,34.15,19.0,,216.0,673.0,,2.1763,168800.0
6658,-118.12,34.15,22.0,1671.0,480.0,1005.0,,3.0119,171400.0
6659,-118.13,34.15,9.0,,625.0,,,3.1875,173100.0
6660,-118.13,34.15,28.0,1119.0,334.0,,,2.5903,125000.0
6661,-118.12,34.17,52.0,,542.0,1363.0,,4.7098,
6662,-118.13,34.16,52.0,,357.0,,364.0,4.0,250400.0
6663,,34.16,,,314.0,,,3.6719,227900.0
6664,-118.13,34.16,52.0,1787.0,427.0,,,2.5664,215000.0
6665,,34.17,36.0,,552.0,1131.0,458.0,4.3083,269300.0
6666,-118.1,,44.0,,496.0,,,,
6667,,34.17,,,894.0,,899.0,3.4811,300500.0
6668,-118.12,34.17,,,483.0,1308.0,467.0,3.0417,222600.0
6669,,34.16,52.0,,459.0,,,5.4223,
6670,-118.11,34.16,52.0,,437.0,,,4.2065,
6671,-118.11,34.16,52.0,,274.0,852.0,,3.4583,239900.0
6672,-118.11,34.15,,,509.0,,,2.6172,196100.0
6673,,34.15,,,558.0,,559.0,3.6474,184100.0
6674,-118.12,34.15,,1760.0,447.0,984.0,,3.4167,
6675,,34.16,52.0,,437.0,,,5.0237,241900.0
6676,-118.1,34.16,46.0,,513.0,,498.0,5.3272,330200.0
6677,,34.15,32.0,,227.0,543.0,,3.0096,199000.0
6678,-118.1,34.15,,,369.0,,,2.7431,177500.0
6679,,,,3490.0,665.0,,,,242400.0
6680,-118.09,,46.0,271.0,74.0,150.0,,2.2321,237500.0
6681,,,52.0,670.0,141.0,268.0,,3.5568,
6682,-118.09,34.15,49.0,,259.0,688.0,,4.3452,260100.0
6683,,,45.0,,358.0,942.0,353.0,5.0393,
6684,-118.07,34.16,,1804.0,265.0,,,6.4761,397500.0
6685,,,,,438.0,,,4.2143,369400.0
6686,-118.07,34.15,,1095.0,237.0,,,3.4087,209200.0
6687,-118.07,34.14,,,685.0,,,,260400.0
6688,-118.08,34.15,28.0,,58.0,142.0,,0.4999,
6689,-118.08,34.14,45.0,,604.0,,560.0,3.1729,
6690,-118.08,34.14,,,189.0,,,6.1159,470800.0
6691,-118.08,34.13,,,147.0,,,8.4546,500001.0
6692,-118.08,,35.0,,279.0,,,7.4185,500001.0
6693,,34.14,,,589.0,,,3.88,
6694,,34.14,40.0,3092.0,549.0,,,5.3377,373800.0
6695,-118.09,,45.0,,356.0,,,2.8007,210900.0
6696,-118.1,,45.0,3066.0,659.0,,625.0,3.5804,324400.0
6697,-118.11,34.14,52.0,2401.0,332.0,,,6.0948,358700.0
6698,-118.1,34.14,26.0,6262.0,1645.0,,1505.0,3.6572,213200.0
6699,-118.11,34.14,44.0,3298.0,615.0,,,4.1324,
6700,,34.14,52.0,,352.0,981.0,,5.8692,490400.0
6701,-118.12,34.14,25.0,3420.0,977.0,1718.0,,3.1033,
6702,-118.13,34.13,,,397.0,1500.0,,4.8304,
6703,,34.14,23.0,5465.0,1494.0,2511.0,,,
6704,-118.13,34.14,29.0,,1034.0,,,3.2643,163900.0
6705,-118.14,34.14,24.0,10239.0,2823.0,,,3.6997,
6706,-118.14,,17.0,,1011.0,,949.0,2.9511,
6707,-118.15,34.14,27.0,1499.0,426.0,755.0,414.0,,
6708,-118.15,34.14,45.0,,191.0,454.0,,2.3,55000.0
6709,-118.15,34.14,,,117.0,,105.0,1.625,
6710,-118.16,34.14,27.0,,254.0,816.0,,8.2435,500001.0
6711,-118.16,34.14,41.0,,482.0,,446.0,7.4817,500001.0
6712,-118.17,34.14,45.0,2257.0,285.0,759.0,305.0,11.7894,500001.0
6713,-118.18,34.13,44.0,,415.0,,424.0,7.9213,477800.0
6714,-118.18,34.13,39.0,,460.0,,,,363000.0
6715,-118.18,34.14,,3039.0,487.0,,465.0,,360900.0
6716,,,,2763.0,520.0,,,4.7298,500001.0
6717,-118.15,34.13,50.0,,494.0,,451.0,,314700.0
6718,-118.16,34.13,,,647.0,,631.0,7.723,500001.0
6719,-118.13,34.13,52.0,,381.0,,365.0,7.9976,500001.0
6720,,,46.0,3156.0,430.0,,,10.7397,
6721,-118.14,34.13,,,821.0,1505.0,783.0,4.9167,251100.0
6722,,34.13,49.0,,803.0,1650.0,,5.1072,479700.0
6723,-118.15,,34.0,824.0,224.0,,,3.6389,215000.0
6724,,34.13,52.0,,341.0,,327.0,,500001.0
6725,,34.12,48.0,,313.0,,,10.6767,500001.0
6726,,34.12,,2954.0,371.0,,347.0,11.5609,500001.0
6727,-118.12,,,,317.0,956.0,,15.0001,
6728,-118.12,34.11,,2787.0,353.0,1057.0,,10.2317,
6729,,34.11,52.0,2568.0,345.0,,,9.1373,500001.0
6730,-118.14,34.11,52.0,,422.0,,414.0,8.1124,
6731,,34.13,44.0,,265.0,754.0,,12.4237,500001.0
6732,-118.1,,44.0,,237.0,,,9.7912,500001.0
6733,,34.12,45.0,,415.0,,,,500001.0
6734,,34.12,49.0,,579.0,,,6.3013,500001.0
6735,-118.1,34.12,50.0,,231.0,,,11.6471,500001.0
6736,-118.1,34.13,47.0,,276.0,749.0,260.0,15.0001,500001.0
6737,-118.08,,39.0,,128.0,413.0,139.0,5.9546,396700.0
6738,-118.08,,41.0,,280.0,807.0,282.0,5.5067,325000.0
6739,-118.09,34.12,,,432.0,,,5.4536,
6740,-118.09,,38.0,1713.0,285.0,,,,359900.0
6741,,34.13,,,913.0,,,,
6742,-118.08,34.13,28.0,4465.0,985.0,,,3.5671,228500.0
6743,-118.07,34.12,30.0,,559.0,,,4.1136,279900.0
6744,,34.12,43.0,1554.0,287.0,,,4.2312,272600.0
6745,,,34.0,,641.0,1541.0,,3.6827,264100.0
6746,,34.12,,1685.0,341.0,757.0,,4.2434,270500.0
6747,-118.07,,41.0,,563.0,1627.0,,5.0736,270700.0
6748,-118.07,34.11,47.0,,194.0,419.0,156.0,3.1576,225000.0
6749,-118.08,34.11,42.0,,525.0,1494.0,523.0,3.9464,257200.0
6750,-118.08,34.11,42.0,,353.0,,,5.5924,285300.0
6751,-118.08,34.1,32.0,2830.0,645.0,,,3.0819,214600.0
6752,,,,2966.0,527.0,1231.0,,4.6442,316800.0
6753,-118.09,34.11,45.0,1883.0,275.0,764.0,289.0,6.5078,414800.0
6754,-118.1,34.1,,1788.0,313.0,792.0,294.0,3.75,
6755,-118.1,,49.0,3367.0,523.0,1317.0,,6.706,351400.0
6756,-118.11,34.11,50.0,,294.0,,,6.7099,352200.0
6757,,34.1,49.0,2812.0,478.0,,,5.2503,
6758,,34.11,48.0,,319.0,,,5.2131,359600.0
6759,-118.12,34.1,49.0,,430.0,,,4.0556,282600.0
6760,-118.12,34.1,34.0,,555.0,,,4.2344,306300.0
6761,-118.13,34.1,,2742.0,756.0,,703.0,2.5663,197500.0
6762,-118.13,34.09,21.0,,1186.0,,1102.0,2.7816,
6763,-118.13,34.1,26.0,,825.0,2153.0,,,214100.0
